Filename,var1,var2,Vowel,seg_Start,seg_End,t,t_ms,f0,H1H2c,CPP,ATR,Gender
Mary-018_mono,Mary-018,mono,u,90.916,91.048,20,91.016,273.593,-7.771,14.208,+ATR,F
Mary-018_mono,Mary-018,mono,u,90.916,91.048,21,91.021,273.797,-8.533,11.89,+ATR,F
Mary-018_mono,Mary-018,mono,u,90.916,91.048,22,91.026,273.62,-7.96,15.166,+ATR,F
Mary-018_mono,Mary-018,mono,u,90.916,91.048,23,91.031,273.263,-7.017,12.923,+ATR,F
Mary-018_mono,Mary-018,mono,u,90.916,91.048,24,91.036,272.906,-5.493,11.99,+ATR,F
Mary-018_mono,Mary-018,mono,u,90.916,91.048,25,91.041,272.792,-4.446,14.55,+ATR,F
Mary-018_mono,Mary-018,mono,u,90.916,91.048,26,91.046,0,0,16.294,+ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,1,96.488,0,0,19.512,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,2,96.493,0,0,19.986,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,3,96.498,0,0,22.763,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,4,96.503,0,0,21.761,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,5,96.508,220.322,15.584,16.976,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,6,96.513,220.306,15.14,16.087,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,7,96.518,215.89,15.824,17.327,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,8,96.523,211.474,13.747,17.387,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,9,96.528,207.042,13.948,19.592,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,10,96.533,197.913,17.641,19.86,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,11,96.538,188.784,13.177,20.002,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,12,96.543,179.68,9.006,19.572,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,13,96.548,177.111,6.854,20.146,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,14,96.553,174.543,4.743,19.341,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,15,96.558,171.984,4.743,16.125,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,16,96.563,171.984,5.717,16.712,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,17,96.568,0,0,14.4,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,18,96.573,0,0,12.942,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,19,96.578,0,0,12.227,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,20,96.583,0,0,12.846,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,21,96.588,0,0,11.572,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,22,96.593,0,0,12.566,-ATR,F
Mary-018_mono,Mary-018,mono,ʊ,96.483,96.598,23,96.598,0,0,14.761,-ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,1,97.919,206.869,12.288,13.604,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,2,97.924,207.1,12.455,18.462,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,3,97.929,208.406,13.973,16.155,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,4,97.934,209.713,16.704,18.548,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,5,97.939,210.85,17.669,22.985,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,6,97.944,211.206,18.243,25.105,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,7,97.949,211.561,18.594,25.574,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,8,97.954,211.884,18.772,25.338,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,9,97.959,212.055,18.565,25.246,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,10,97.964,212.226,18.146,25.671,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,11,97.969,212.524,17.776,28.747,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,12,97.974,213.412,17.015,25.934,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,13,97.979,214.3,16.648,25.886,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,14,97.984,215.24,16.721,26.418,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,15,97.989,216.425,16.541,23.709,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,16,97.994,217.609,17.532,20.037,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,17,97.999,218.655,18.104,20.427,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,18,98.004,219.058,17.993,19.809,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,19,98.009,219.46,16.045,23.248,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,20,98.014,219.867,14.589,19.016,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,21,98.019,220.297,12.884,13.998,+ATR,F
Mary-018_mono,Mary-018,mono,o,97.913,98.026,22,98.024,220.726,10.287,15.846,+ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,1,99.93,0,0,14.89,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,2,99.935,0,0,17.668,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,3,99.94,0,0,18.771,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,4,99.945,296.245,17.359,22.479,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,5,99.95,294.681,13.827,19.884,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,6,99.955,291.35,11.65,20.273,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,7,99.96,288.02,11.159,23.25,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,8,99.965,284.846,11.064,22.104,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,9,99.97,281.851,12.27,21.784,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,10,99.975,278.855,12.362,20.67,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,11,99.98,276.653,11.539,19.931,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,12,99.985,275.348,11.753,18.863,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,13,99.99,274.043,11.32,21.37,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,14,99.995,273.226,11.639,19.387,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,15,100,272.961,12.845,17.069,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,16,100.005,272.697,14.012,18.075,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,17,100.01,272.848,14.431,17.304,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,18,100.015,273.47,14.962,18.633,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,19,100.02,274.092,15.139,14.401,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,20,100.025,274.487,13.8,20.218,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,21,100.03,274.626,11.684,16.844,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,22,100.035,274.765,8.024,16.985,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,23,100.04,274.052,8.354,15.443,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,24,100.045,272.379,1.863,14.403,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,25,100.05,270.705,4.243,16.738,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,26,100.055,270.016,6.717,13.835,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,27,100.06,270.436,6.995,13.562,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,28,100.065,270.857,8.147,10.268,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,29,100.07,271.08,8.164,16.612,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,30,100.075,271.08,10.021,13.947,-ATR,F
Mary-018_mono,Mary-018,mono,ɔ,99.925,100.08,31,100.08,0,0,14.58,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,1,101.172,181.098,9.06,15.508,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,2,101.177,181.098,7.255,21.112,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,3,101.182,184.221,5.496,19.672,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,4,101.187,188.527,5.106,19.371,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,5,101.192,192.834,5.399,19.622,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,6,101.197,194.3,5.886,21.946,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,7,101.202,194.69,6.285,23.576,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,8,101.207,195.08,6.216,24.889,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,9,101.212,195.265,6.218,24.795,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,10,101.217,195.373,6.368,26.216,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,11,101.222,195.48,6.598,26.883,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,12,101.227,195.93,6.692,21.699,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,13,101.232,196.51,6.652,20.733,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,14,101.237,197.09,6.832,18.368,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,15,101.242,196.932,7.642,17.059,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,16,101.247,196.495,8.669,19.442,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,17,101.252,196.058,9.053,20.515,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,18,101.257,194.148,9.167,14.898,-ATR,F
Mary-018_mono,Mary-018,mono,a,101.166,101.264,19,101.262,191.68,9.82,15.224,-ATR,F
Moses-012_mono,Moses-012,mono,i,85.891,86.084,1,85.896,119.608,5.754,13.341,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,2,85.901,120.526,8.758,17.193,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,3,85.906,121.354,11.816,12.721,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,4,85.911,122.182,11.098,15.476,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,5,85.916,122.473,7.772,13.472,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,6,85.921,122.671,5.674,17.362,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,7,85.926,122.869,6.275,16.613,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,8,85.931,122.656,4.615,16.449,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,9,85.936,122.374,3.145,13.673,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,10,85.941,122.091,2.916,16.601,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,11,85.946,121.855,3.605,22.481,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,12,85.951,121.626,3.658,20.806,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,13,85.956,121.398,3.127,19.395,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,14,85.961,121.432,2.655,21.784,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,15,85.966,121.51,2.364,19.243,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,16,85.971,121.588,1.959,17.795,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,17,85.976,121.722,1.182,19.67,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,18,85.981,121.865,0.926,20.196,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,19,85.986,122.009,0.583,19.548,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,20,85.991,121.952,0.666,20.02,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,21,85.996,121.86,1.078,18.761,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,22,86.001,121.769,1.107,19.193,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,23,86.006,121.416,2.267,20.423,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,24,86.011,121.018,2.67,13.469,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,25,86.016,120.621,2.678,14.851,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,26,86.021,119.949,3.916,11.069,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,27,86.026,119.229,7.413,15.617,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,28,86.031,118.509,10.894,15.513,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,29,86.036,117.806,11.473,13.563,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,30,86.041,117.105,12.124,16.435,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,31,86.046,116.405,13.168,12.651,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,32,86.051,115.589,17.521,15.842,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,33,86.056,114.753,20.926,15.712,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,34,86.061,113.917,19.237,12.663,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,35,86.066,113.033,17.241,12.589,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,36,86.071,112.14,18.443,14.631,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,37,86.076,111.248,15.034,13.542,+ATR,M
Moses-012_mono,Moses-012,mono,i,85.891,86.084,38,86.081,109.805,8.394,12.762,+ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,1,87.105,112.311,14.671,12.453,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,2,87.11,115.184,4.56,11.475,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,3,87.115,117.188,6.306,12.797,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,4,87.12,118.731,8.533,13.707,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,5,87.125,120.274,9.146,13.806,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,6,87.13,121.999,9.247,14.694,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,7,87.135,123.819,8.915,17.433,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,8,87.14,125.639,8.017,13.015,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,9,87.145,127.036,6.259,18.722,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,10,87.15,128.207,5.127,15.13,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,11,87.155,129.378,4.393,20.606,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,12,87.16,130.447,3.451,16.621,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,13,87.165,131.46,2.971,18.709,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,14,87.17,132.474,2.361,21.543,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,15,87.175,133.368,1.673,22.09,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,16,87.18,134.199,1.056,20.48,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,17,87.185,135.029,0.206,23.712,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,18,87.19,135.687,-0.933,23.331,-ATR,M
Moses-012_mono,Moses-012,mono,ɪ,87.1,87.197,19,87.195,136.253,-1.825,24.449,-ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,1,88.159,136.227,3.418,14.097,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,2,88.164,135.604,1.413,13.552,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,3,88.169,135.456,-1.472,15.194,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,4,88.174,135.307,-3.072,17.179,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,5,88.179,135.11,-4.523,17.852,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,6,88.184,134.852,-4.989,22.672,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,7,88.189,134.594,-4.83,18.342,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,8,88.194,134.064,-4.729,19.315,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,9,88.199,133.202,-4.442,23.916,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,10,88.204,132.339,-3.943,25.288,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,11,88.209,131.532,-3.816,24.624,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,12,88.214,130.792,-4.004,24.618,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,13,88.219,130.052,-3.753,22.696,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,14,88.224,129.387,-3.782,22.607,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,15,88.229,128.813,-3.979,25.457,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,16,88.234,128.24,-3.599,20.679,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,17,88.239,127.1,-3.148,17.839,+ATR,M
Moses-012_mono,Moses-012,mono,e,88.154,88.246,18,88.244,125.271,-1.676,15.034,+ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,1,89.433,115.517,0.804,15.537,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,2,89.438,115.505,1.432,14.395,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,3,89.443,115.402,1.703,19.116,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,4,89.448,115.298,1.672,16.754,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,5,89.453,115.233,1.549,13.382,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,6,89.458,115.471,1.834,15.544,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,7,89.463,115.71,2.169,17.985,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,8,89.468,115.942,2.276,18.061,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,9,89.473,116.121,2.241,20.818,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,10,89.478,116.3,2.203,19.596,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,11,89.483,116.436,2.272,20.58,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,12,89.488,116.217,2.504,17.513,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,13,89.493,115.998,2.685,18.418,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,14,89.498,115.721,2.801,15.556,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,15,89.503,114.974,2.978,15.506,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,16,89.508,114.228,2.65,16.594,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,17,89.513,113.165,2.227,14.47,-ATR,M
Moses-012_mono,Moses-012,mono,ɛ,89.427,89.517,18,89.518,109.57,6.338,13.449,-ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,1,90.614,0,0,14.977,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,2,90.619,110.985,5.221,19.959,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,3,90.624,111.411,2.9,16.567,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,4,90.629,112.884,2.885,17.224,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,5,90.634,114.357,4.045,15.977,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,6,90.639,115.544,4.188,15.327,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,7,90.644,116.03,3.751,19.876,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,8,90.649,116.516,3.91,19.613,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,9,90.654,116.898,3.805,19.207,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,10,90.659,117.024,3.728,18.366,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,11,90.664,117.15,3.511,19.515,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,12,90.669,117.139,3.849,19.075,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,13,90.674,116.789,3.833,15.758,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,14,90.679,116.439,4.256,19.57,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,15,90.684,116.175,4.316,19.146,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,16,90.689,116.122,3.903,18.149,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,17,90.694,116.069,3.657,15.408,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,18,90.699,115.964,2.783,13.553,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,19,90.704,115.733,4.414,12.604,+ATR,M
Moses-012_mono,Moses-012,mono,æ,90.608,90.708,20,90.709,115.501,5.104,15.891,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,1,90.848,142.641,6.999,14.647,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,2,90.853,144.671,6.215,15.364,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,3,90.858,146.702,7.137,13.935,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,4,90.863,148.827,8.898,16.405,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,5,90.868,151.309,8.446,18.792,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,6,90.873,153.791,8.373,17.435,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,7,90.878,156.105,8.587,17.405,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,8,90.883,157.783,8.992,20.595,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,9,90.888,159.46,9.333,24.241,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,10,90.893,160.92,9.418,27.122,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,11,90.898,161.55,9.252,23.953,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,12,90.903,162.181,9.549,24.127,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,13,90.908,162.774,9.919,26.335,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,14,90.913,163.225,9.807,24.082,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,15,90.918,163.675,9.535,25.212,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,16,90.923,164.092,9.391,24.954,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,17,90.928,164.382,8.97,27.885,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,18,90.933,164.672,8.532,23.913,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,19,90.938,164.914,7.943,25.01,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,20,90.943,164.97,7.29,26.031,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,21,90.948,165.027,6.759,26.131,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,22,90.953,164.904,6.315,24.065,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,23,90.958,164.104,6.354,23.765,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,24,90.963,163.303,6.942,23.832,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,25,90.968,162.325,6.246,15.07,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,26,90.973,160.671,6.42,14.598,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,27,90.978,159.018,6.502,14.222,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,28,90.983,157.421,7.387,14.018,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,29,90.988,156.042,6.656,15.899,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,30,90.993,154.662,6.682,13.543,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,31,90.998,153.041,8.095,13.307,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,32,91.003,150.508,24.511,14.893,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,33,91.008,147.974,19.136,13.03,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,34,91.013,145.796,18.822,15.136,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,35,91.018,144.967,14.279,13.181,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,36,91.023,144.138,12.328,10.814,+ATR,M
Moses-012_mono,Moses-012,mono,u,90.843,91.032,37,91.028,144.835,13.13,13.933,+ATR,M
Moses-012_mono,Moses-012,mono,ʊ,95.867,96.012,1,95.872,149.606,10.882,20.64,-ATR,M
Moses-012_mono,Moses-012,mono,ʊ,95.867,96.012,2,95.877,149.341,7.733,21.347,-ATR,M
Moses-012_mono,Moses-012,mono,ʊ,95.867,96.012,3,95.882,149.075,5.399,22.615,-ATR,M
Moses-012_mono,Moses-012,mono,ʊ,95.867,96.012,4,95.887,148.766,3.697,20.178,-ATR,M
Moses-012_mono,Moses-012,mono,ʊ,95.867,96.012,5,95.892,147.353,2.292,22.188,-ATR,M
Moses-012_mono,Moses-012,mono,ʊ,95.867,96.012,6,95.897,145.94,0.813,21.517,-ATR,M
